date,signal,long_return,short_return,gross_return,turnover,cost_drag,net_return,n_long,n_short,gross_cumulative,net_cumulative
2024-06-21,pred_final_ens_lstm,0.0453670921156014,0.05568174574517435,-0.01031465362957295,1.0,0.002,-0.01231465362957295,2,2,1.0031584958450794,0.9991558980148972
2024-07-22,pred_final_ens_lstm,-0.036391102016746696,0.01709122426084895,-0.053482326277595645,0.5,0.001,-0.054482326277595645,2,2,0.9495072458621509,0.9447195603770655
2024-08-19,pred_final_ens_lstm,0.004153231312204502,-0.07373488809051834,0.07788811940272285,1.5,0.003,0.07488811940272284,2,2,1.0234625796016126,1.015467831616671
2024-09-17,pred_final_ens_lstm,0.0573728043912161,0.12590222525580616,-0.06852942086459006,1.5,0.003,-0.07152942086459006,2,2,0.9533252817449347,0.9428320057145095
2024-10-15,pred_final_ens_lstm,0.13061375582788526,-0.014918811601088149,0.14553256742897341,1.5,0.003,0.1425325674289734,2,2,1.0920651575922244,1.0772162721432073
2024-11-12,pred_final_ens_lstm,-0.048083066891137546,0.05504585201022674,-0.10312891890136429,1.5,0.003,-0.10612891890136429,2,2,0.9794416585198903,0.9628924737576908
2024-12-11,pred_final_ens_lstm,-0.03592950802976195,-0.06349732578581145,0.027567817756049502,0.5,0.001,0.0265678177560495,2,2,1.0064427276646495,0.9884744255191569
2025-02-10,pred_final_ens_lstm,-0.15250981561965476,-0.15025435008709165,-0.0022554655325631168,1.5,0.003,-0.005255465532563117,2,2,1.004172730781903,0.9832795322460208
2025-03-11,pred_final_ens_lstm,-0.10922570822504185,-0.0889758919425522,-0.020249816282489647,1.0,0.002,-0.02224981628248965,2,2,0.9838384174676835,0.9614017432992145
2025-04-08,pred_final_ens_lstm,0.09218683529543656,0.12150146656522129,-0.02931463126978473,2.0,0.004,-0.033314631269784734,2,2,0.9549975570305699,0.9293729987190729
2025-05-07,pred_final_ens_lstm,0.14881289316995855,0.0317958972103508,0.11701699595960774,1.5,0.003,0.11401699595960774,2,2,1.0667485023030512,1.035337316158994
2025-06-05,pred_final_ens_lstm,0.11544453789059944,0.071706161776929,0.043738376113670444,1.0,0.002,0.04173837611367044,2,2,1.1134063495154767,1.0785506144653563
2025-07-07,pred_final_ens_lstm,0.10684993962457275,-0.045703927398758254,0.152553867023331,1.0,0.002,0.150553867023331,2,2,1.2832607937023932,1.2409305802535056
2025-08-04,pred_final_ens_lstm,-0.01094996402418725,-0.0184705702408,0.007520606216612749,1.5,0.003,0.004520606216612749,2,2,1.2929116928050468,1.2465403387489844
2025-09-29,pred_final_ens_lstm,0.037307876725048456,0.0005046078749935505,0.0368032688500549,0.5,0.001,0.0358032688500549,2,2,1.3404950694347304,1.2911705576296528
2025-10-27,pred_final_ens_lstm,0.0682191474221086,-0.06338457522423556,0.13160372264634418,0.5,0.001,0.13060372264634418,2,2,1.5169092107614106,1.4598022390274414
2025-11-24,pred_final_ens_lstm,0.031218984627291498,0.0084233283623751,0.0227956562649164,1.5,0.003,0.0197956562649164,2,2,1.5514881517150132,1.488699982365984
2025-12-23,pred_final_ens_lstm,0.0175305133956318,0.020459623643196104,-0.0029291102475643045,0.5,0.001,-0.0039291102475643045,2,2,1.5469436718708502,1.4828507160097213
2026-01-23,pred_final_ens_lstm,-0.014728988721303099,0.09928574316420374,-0.11401473188550684,0.0,0.0,-0.11401473188550684,2,2,1.3705693038805138,1.3137838891976412
2026-02-23,pred_final_ens_lstm,-0.03748677273389975,-0.0423896822890878,0.004902909555188052,1.0,0.002,0.002902909555188052,2,2,1.377289081216557,1.317597685003045
2026-03-23,pred_final_ens_lstm,0.029378397633916656,0.07177144588893344,-0.04239304825501679,1.0,0.002,-0.04439304825501679,2,2,1.3189015987354358,1.2591055073920066
2024-05-22,pred_dynamic_gb_lstm,-0.0129342793223456,0.14612701160919045,-0.15906129093153604,1.0,0.002,-0.16106129093153604,2,2,0.8409387090684639,0.8389387090684639
2024-06-21,pred_dynamic_gb_lstm,0.0453670921156014,0.0083896090009424,0.036977483114659,0.5,0.001,0.035977483114659,2,2,0.8720345059835062,0.8691216123082085
2024-07-22,pred_dynamic_gb_lstm,-0.036391102016746696,0.01709122426084895,-0.053482326277595645,1.0,0.002,-0.055482326277595646,2,2,0.8253960720091744,0.8209007234392145
2024-08-19,pred_dynamic_gb_lstm,0.004153231312204502,-0.07373488809051834,0.07788811940272285,1.5,0.003,0.07488811940272284,2,2,0.8896846198203634,0.882376434833912
2024-09-17,pred_dynamic_gb_lstm,0.0573728043912161,0.12590222525580616,-0.06852942086459006,1.5,0.003,-0.07152942086459006,2,2,0.828715048071941,0.8192605594656807
2024-10-15,pred_dynamic_gb_lstm,0.1192230781554676,-0.014918811601088149,0.13414188975655575,2.0,0.004,0.13014188975655575,2,2,0.9398804506900061,0.9258806768775575
2024-11-12,pred_dynamic_gb_lstm,-0.048083066891137546,0.08818944341295945,-0.13627251030409698,1.0,0.002,-0.13827251030409698,2,2,0.811800582288733,0.7978568314436412
2024-12-11,pred_dynamic_gb_lstm,-0.03592950802976195,-0.06349732578581145,0.027567817756049502,1.0,0.002,0.0255678177560495,2,2,0.8341801527955236,0.8182562895054113
2025-02-10,pred_dynamic_gb_lstm,-0.15250981561965476,-0.15025435008709165,-0.0022554655325631168,1.5,0.003,-0.005255465532563117,2,2,0.8322986882129451,0.8139559717791126
2025-03-11,pred_dynamic_gb_lstm,-0.10922570822504185,-0.0889758919425522,-0.020249816282489647,1.0,0.002,-0.02224981628248965,2,2,0.8154447926844758,0.795845600944992
2025-04-08,pred_dynamic_gb_lstm,0.09218683529543656,0.08319289003219885,0.008993945263237713,2.0,0.004,0.0049939452632377125,2,2,0.8227788585150722,0.7998200103140998
2025-05-07,pred_dynamic_gb_lstm,0.14881289316995855,0.0317958972103508,0.11701699595960774,1.5,0.003,0.11401699595960774,2,2,0.919057968877581,0.891013085198496
2025-06-05,pred_dynamic_gb_lstm,0.11544453789059944,0.071706161776929,0.043738376113670444,1.0,0.002,0.04173837611367044,2,2,0.9592560719906147,0.9282025244707127
2025-07-07,pred_dynamic_gb_lstm,0.10684993962457275,-0.045703927398758254,0.152553867023331,1.0,0.002,0.150553867023331,2,2,1.105594295238394,1.0679470039105965
2025-08-04,pred_dynamic_gb_lstm,-0.01094996402418725,-0.0184705702408,0.007520606216612749,1.5,0.003,0.004520606216612749,2,2,1.1139090345682152,1.0727747717754876
2025-09-29,pred_dynamic_gb_lstm,0.037307876725048456,0.0005046078749935505,0.0368032688500549,0.5,0.001,0.0358032688500549,2,2,1.1549045282419341,1.1111836153449217
2025-10-27,pred_dynamic_gb_lstm,0.0682191474221086,-0.06338457522423556,0.13160372264634418,0.5,0.001,0.13060372264634418,2,2,1.3068942634596927,1.2563083320525918
2025-11-24,pred_dynamic_gb_lstm,0.031218984627291498,0.0084233283623751,0.0227956562649164,1.5,0.003,0.0197956562649164,2,2,1.3366857758641109,1.2811777799566555
2025-12-23,pred_dynamic_gb_lstm,0.0175305133956318,0.020459623643196104,-0.0029291102475643045,0.5,0.001,-0.0039291102475643045,2,2,1.3327704758602539,1.276143891212476
2026-01-23,pred_dynamic_gb_lstm,-0.014728988721303099,0.09928574316420374,-0.11401473188550684,0.0,0.0,-0.11401473188550684,2,2,1.1808150073901278,1.1306446876085583
2026-02-23,pred_dynamic_gb_lstm,-0.03748677273389975,-0.0423896822890878,0.004902909555188052,1.0,0.002,0.002902909555188052,2,2,1.1866044365727701,1.1339268468757397
2026-03-23,pred_dynamic_gb_lstm,0.12273848469485871,0.07177144588893344,0.05096703880592526,1.0,0.002,0.04896703880592526,2,2,1.2470821509388577,1.1894518867897848
2024-05-22,pred_dynamic_ens_lstm,0.009422424748165799,-0.004191143972502601,0.0136135687206684,1.0,0.002,0.0116135687206684,2,2,1.0136135687206684,1.0116135687206684
2024-06-21,pred_dynamic_ens_lstm,0.0453670921156014,0.05568174574517435,-0.01031465362957295,1.0,0.002,-0.01231465362957295,2,2,1.0031584958450794,0.9991558980148972
2024-07-22,pred_dynamic_ens_lstm,-0.036391102016746696,0.01709122426084895,-0.053482326277595645,0.5,0.001,-0.054482326277595645,2,2,0.9495072458621509,0.9447195603770655
2024-08-19,pred_dynamic_ens_lstm,0.004153231312204502,-0.07373488809051834,0.07788811940272285,1.5,0.003,0.07488811940272284,2,2,1.0234625796016126,1.015467831616671
2024-09-17,pred_dynamic_ens_lstm,0.0573728043912161,0.12590222525580616,-0.06852942086459006,1.5,0.003,-0.07152942086459006,2,2,0.9533252817449347,0.9428320057145095
2024-10-15,pred_dynamic_ens_lstm,0.13061375582788526,-0.014918811601088149,0.14553256742897341,1.5,0.003,0.1425325674289734,2,2,1.0920651575922244,1.0772162721432073
2024-11-12,pred_dynamic_ens_lstm,-0.048083066891137546,0.05504585201022674,-0.10312891890136429,1.5,0.003,-0.10612891890136429,2,2,0.9794416585198903,0.9628924737576908
2024-12-11,pred_dynamic_ens_lstm,-0.03592950802976195,-0.06349732578581145,0.027567817756049502,0.5,0.001,0.0265678177560495,2,2,1.0064427276646495,0.9884744255191569
2025-02-10,pred_dynamic_ens_lstm,-0.15250981561965476,-0.15025435008709165,-0.0022554655325631168,1.5,0.003,-0.005255465532563117,2,2,1.004172730781903,0.9832795322460208
2025-03-11,pred_dynamic_ens_lstm,-0.10922570822504185,-0.0889758919425522,-0.020249816282489647,1.0,0.002,-0.02224981628248965,2,2,0.9838384174676835,0.9614017432992145
2025-04-08,pred_dynamic_ens_lstm,0.17689270238810478,0.08319289003219885,0.09369981235590594,1.5,0.003,0.09069981235590593,2,2,1.0760238925729368,1.0486007010150942
2025-05-07,pred_dynamic_ens_lstm,0.10977079934461224,0.0657820137112257,0.04398878563338654,1.0,0.002,0.04198878563338654,2,2,1.12335687691973,1.0926301710650357
2025-06-05,pred_dynamic_ens_lstm,0.11544453789059944,0.071706161776929,0.043738376113670444,1.5,0.003,0.04073837611367044,2,2,1.1724906825123234,1.1371421499270271
2025-07-07,pred_dynamic_ens_lstm,0.10684993962457275,0.0347847029072672,0.07206523671730555,0.5,0.001,0.07106523671730555,2,2,1.2569865010964092,1.2179534259928169
2025-08-04,pred_dynamic_ens_lstm,-0.01094996402418725,-0.0184705702408,0.007520606216612749,1.5,0.003,0.004520606216612749,2,2,1.266439801590753,1.2234593138219048
2025-09-29,pred_dynamic_ens_lstm,0.037307876725048456,0.0005046078749935505,0.0368032688500549,0.5,0.001,0.0358032688500549,2,2,1.3130489260911076,1.267263156561774
2025-10-27,pred_dynamic_ens_lstm,0.0682191474221086,-0.06338457522423556,0.13160372264634418,0.5,0.001,0.13060372264634418,2,2,1.4858510527814819,1.4327724423812984
2025-11-24,pred_dynamic_ens_lstm,0.031218984627291498,0.0084233283623751,0.0227956562649164,1.5,0.003,0.0197956562649164,2,2,1.5197220026415525,1.4611351131565233
2025-12-23,pred_dynamic_ens_lstm,0.0175305133956318,0.020459623643196104,-0.0029291102475643045,0.5,0.001,-0.0039291102475643045,2,2,1.5152705693501662,1.4553941522103442
2026-01-23,pred_dynamic_ens_lstm,-0.014728988721303099,0.09928574316420374,-0.11401473188550684,0.0,0.0,-0.11401473188550684,2,2,1.3425074016517078,1.2894577781583474
2026-02-23,pred_dynamic_ens_lstm,-0.03748677273389975,-0.0423896822890878,0.004902909555188052,1.0,0.002,0.002902909555188052,2,2,1.3490895940191765,1.2932009574635748
2026-03-23,pred_dynamic_ens_lstm,0.029378397633916656,0.07177144588893344,-0.04239304825501679,1.0,0.002,-0.04439304825501679,2,2,1.2918975737595806,1.2357918249554605
2024-05-22,pred_final_gb_lstm_smooth,0.009422424748165799,0.14612701160919045,-0.13670458686102466,1.0,0.002,-0.13870458686102466,2,2,0.8632954131389754,0.8612954131389754
2024-06-21,pred_final_gb_lstm_smooth,0.0453670921156014,0.05568174574517435,-0.01031465362957295,1.0,0.002,-0.01231465362957295,2,2,0.8543908199724478,0.850688858453429
2024-07-22,pred_final_gb_lstm_smooth,-0.036391102016746696,0.01709122426084895,-0.053482326277595645,0.5,0.001,-0.054482326277595645,2,2,0.8086960113700988,0.804341350506454
2024-08-19,pred_final_gb_lstm_smooth,0.004153231312204502,-0.07373488809051834,0.07788811940272285,1.5,0.003,0.07488811940272284,2,2,0.8716838228641988,0.8645769616037287
2024-09-17,pred_final_gb_lstm_smooth,0.0573728043912161,0.12590222525580616,-0.06852942086459006,1.5,0.003,-0.07152942086459006,2,2,0.8119478353062833,0.8027342722473471
2024-10-15,pred_final_gb_lstm_smooth,0.13061375582788526,0.049261053832569346,0.08135270199531591,1.5,0.003,0.07835270199531591,2,2,0.8780019855876973,0.8656306714621702
2024-11-12,pred_final_gb_lstm_smooth,-0.048083066891137546,0.0661295808381525,-0.11421264772929005,1.5,0.003,-0.11721264772929005,2,2,0.7777230541021524,0.764167808504406
2024-12-11,pred_final_gb_lstm_smooth,-0.03592950802976195,-0.06349732578581145,0.027567817756049502,0.5,0.001,0.0265678177560495,2,2,0.7991631815223187,0.7844700795757908
2025-02-10,pred_final_gb_lstm_smooth,-0.15250981561965476,-0.15025435008709165,-0.0022554655325631168,1.5,0.003,-0.005255465532563117,2,2,0.7973606965115017,0.7803473241112533
2025-03-11,pred_final_gb_lstm_smooth,-0.1109333770451865,-0.0889758919425522,-0.02195748510263429,1.0,0.002,-0.02395748510263429,2,2,0.7798526608964242,0.7616521647189775
2025-04-08,pred_final_gb_lstm_smooth,0.09218683529543656,0.08319289003219885,0.008993945263237713,1.5,0.003,0.0059939452632377125,2,2,0.786866613041917,0.7662174661039296
2025-05-07,pred_final_gb_lstm_smooth,0.14881289316995855,0.0317958972103508,0.11701699595960774,1.5,0.003,0.11401699595960774,2,2,0.8789433803209932,0.8535792798408822
2025-06-05,pred_final_gb_lstm_smooth,0.11544453789059944,0.071706161776929,0.043738376113670444,1.0,0.002,0.04173837611367044,2,2,0.9173869364720937,0.889206292865717
2025-07-07,pred_final_gb_lstm_smooth,0.10684993962457275,-0.045703927398758254,0.152553867023331,1.0,0.002,0.150553867023331,2,2,1.0573378611875985,1.0230797388381312
2025-08-04,pred_final_gb_lstm_smooth,0.006730004395565595,-0.0184705702408,0.025200574636365596,1.5,0.003,0.022200574636365596,2,2,1.0839833828743117,1.0457926969391607
2025-09-29,pred_final_gb_lstm_smooth,0.037307876725048456,0.0005046078749935505,0.0368032688500549,0.0,0.0,0.0368032688500549,2,2,1.123877514743227,1.0842812867260365
2025-10-27,pred_final_gb_lstm_smooth,0.0682191474221086,-0.06338457522423556,0.13160372264634418,0.5,0.001,0.13060372264634418,2,2,1.2717839794819572,1.225892459168225
2025-11-24,pred_final_gb_lstm_smooth,0.031218984627291498,0.0084233283623751,0.0227956562649164,1.5,0.003,0.0197956562649164,2,2,1.3007751299214554,1.2501598049076723
2025-12-23,pred_final_gb_lstm_smooth,0.0175305133956318,-0.0661113056821521,0.0836418190777839,1.0,0.002,0.0816418190777839,2,2,1.4095743279992266,1.352225125518262
2026-01-23,pred_final_gb_lstm_smooth,-0.014728988721303099,0.09928574316420374,-0.11401473188550684,0.5,0.001,-0.11501473188550684,2,2,1.2488620889197013,1.1966993152579333
2026-02-23,pred_final_gb_lstm_smooth,-0.03748677273389975,-0.0423896822890878,0.004902909555188052,1.0,0.002,0.002902909555188052,2,2,1.2549851467885778,1.2001732251348824
2026-03-23,pred_final_gb_lstm_smooth,0.12273848469485871,0.07177144588893344,0.05096703880592526,1.0,0.002,0.04896703880592526,2,2,1.318948023465811,1.2589421540238948
2024-05-22,pred_final_ens_lstm_smooth,0.009422424748165799,-0.004191143972502601,0.0136135687206684,1.0,0.002,0.0116135687206684,2,2,1.0136135687206684,1.0116135687206684
2024-06-21,pred_final_ens_lstm_smooth,0.0453670921156014,0.05568174574517435,-0.01031465362957295,1.0,0.002,-0.01231465362957295,2,2,1.0031584958450794,0.9991558980148972
2024-07-22,pred_final_ens_lstm_smooth,0.031037955173250448,0.01709122426084895,0.013946730912401499,1.0,0.002,0.011946730912401499,2,2,1.0171492774491202,1.0110925446680201
2024-08-19,pred_final_ens_lstm_smooth,0.004153231312204502,-0.07373488809051834,0.07788811940272285,1.5,0.003,0.07488811940272284,2,2,1.0963731218214705,1.0868113638803218
2024-09-17,pred_final_ens_lstm_smooth,0.0573728043912161,0.12590222525580616,-0.06852942086459006,1.5,0.003,-0.07152942086459006,2,2,1.0212393067315426,1.0090723764329073
2024-10-15,pred_final_ens_lstm_smooth,0.13061375582788526,0.049261053832569346,0.08135270199531591,1.5,0.003,0.07835270199531591,2,2,1.1043198837179768,1.0881359236352601
2024-11-12,pred_final_ens_lstm_smooth,-0.048083066891137546,0.0661295808381525,-0.11421264772929005,1.5,0.003,-0.11721264772929005,2,2,0.9781925858584449,0.9605926309366147
2024-12-11,pred_final_ens_lstm_smooth,-0.03592950802976195,-0.06349732578581145,0.027567817756049502,0.5,0.001,0.0265678177560495,2,2,1.0051592207957092,0.9861134808931429
2025-02-10,pred_final_ens_lstm_smooth,-0.15250981561965476,-0.15025435008709165,-0.0022554655325631168,1.5,0.003,-0.005255465532563117,2,2,1.0028921188184665,0.9809309954831131
2025-03-11,pred_final_ens_lstm_smooth,-0.1109333770451865,-0.0889758919425522,-0.02195748510263429,1.0,0.002,-0.02395748510263429,2,2,0.9808711300599607,0.9574303557721142
2025-04-08,pred_final_ens_lstm_smooth,0.09218683529543656,0.08319289003219885,0.008993945263237713,1.5,0.003,0.0059939452632377125,2,2,0.9896930313140101,0.9631691409179746
2025-05-07,pred_final_ens_lstm_smooth,0.14881289316995855,0.0317958972103508,0.11701699595960774,1.5,0.003,0.11401699595960774,2,2,1.1055039367605335,1.0729867929664383
2025-06-05,pred_final_ens_lstm_smooth,0.11544453789059944,0.071706161776929,0.043738376113670444,1.0,0.002,0.04173837611367044,2,2,1.1538568837417091,1.1177715192962725
2025-07-07,pred_final_ens_lstm_smooth,0.10684993962457275,-0.045703927398758254,0.152553867023331,1.0,0.002,0.150553867023331,2,2,1.329882213347997,1.2860563439748702
2025-08-04,pred_final_ens_lstm_smooth,-0.01094996402418725,0.07472351106648985,-0.0856734750906771,1.5,0.003,-0.0886734750906771,2,2,1.2159465826691929,1.1720172587922073
2025-09-29,pred_final_ens_lstm_smooth,0.037307876725048456,0.0005046078749935505,0.0368032688500549,1.0,0.002,0.0348032688500549,2,2,1.2606973916584725,1.2128072905468568
2025-10-27,pred_final_ens_lstm_smooth,0.0682191474221086,-0.06338457522423556,0.13160372264634418,0.5,0.001,0.13060372264634418,2,2,1.4266098615312637,1.3712044375449026
2025-11-24,pred_final_ens_lstm_smooth,0.031218984627291498,0.0084233283623751,0.0227956562649164,1.5,0.003,0.0197956562649164,2,2,1.4591303695588702,1.3983483292594696
2025-12-23,pred_final_ens_lstm_smooth,0.0175305133956318,-0.0661113056821521,0.0836418190777839,1.0,0.002,0.0816418190777839,2,2,1.5811746879404132,1.5125120305645927
2026-01-23,pred_final_ens_lstm_smooth,-0.014728988721303099,0.09928574316420374,-0.11401473188550684,0.5,0.001,-0.11501473188550684,2,2,1.400897479830737,1.3385508648956026
2026-02-23,pred_final_ens_lstm_smooth,-0.03748677273389975,-0.0597202097798018,0.022233437045902055,1.0,0.002,0.020233437045902053,2,2,1.4320442457563165,1.3656343495532055
2026-03-23,pred_final_ens_lstm_smooth,0.029378397633916656,0.07177144588893344,-0.04239304825501679,1.0,0.002,-0.04439304825501679,2,2,1.37133552494265,1.3050096779747815
